hour,is_weekend,sin_hour,cos_hour,lag_1,lag_12,lag_24,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_48,roll_std_48,power_factor,reactive_power,voltage
0.0,-0.07977274596829034,0.0,0.0,0.11347735263434801,0.007657318062993414,0.02001653772944366,0.21079489969139936,0.0027880345032985357,0.12667734634001573,-0.005015543976868097,0.0581220039849009,0.029999715653560147,0.04763731917625972,0.0423065426077628,0.7800611366057738,0.15851321150164943,-0.03789176957391273
0.0,-0.07863831284673499,0.0,0.0,0.12062890022406826,0.007539051237794727,0.02017718829544411,0.2124879950013615,0.0020768828662974708,0.12645484850171032,-0.005855569370437711,0.05310375561110869,0.029587677294235816,0.052093492006528214,0.04459287111071781,0.785692408560163,0.15026111392532712,-0.03947603188466195
0.0,-0.0803997648188087,0.0,0.0,0.12216176497427061,0.009321940511380734,0.020377828211632896,0.2106715993367735,0.0012863711623444904,0.12600987999773847,-0.005712337418313114,0.05348820295334292,0.02706211492904996,0.048242318887548735,0.04380979397093335,0.78523275370639,0.14849856604146383,-0.037514101739852854
0.0,-0.08128683901513103,0.0,0.0,0.12145150074880229,0.008956756184713307,0.02054306479188205,0.20774282601948885,0.001457163941036928,0.12578755137794292,-0.005110756046233418,0.049613718814881906,0.028031241254411615,0.04807060926941331,0.04387102640384547,0.7933420597895229,0.15800879296291606,-0.040157937364162524
0.0,0.18719692643929492,0.0,0.0,0.12916707625872148,0.013329081386905833,0.017162042956574773,0.24016465357396094,0.0006666875281275516,0.15032072885745676,0.002318861780651383,0.06116879899983876,0.03242344077402941,0.05937299880973191,0.0577789314008641,0.7754613397843548,0.20256174301581104,-0.048109667834240734
0.0,0.19228582560762134,0.0,0.0,0.14666771722444796,0.012432280751829195,0.015190822713265977,0.24055429442544798,0.003695747467997154,0.15376905828518503,0.0013901234543243837,0.06369671988295449,0.030544277392110682,0.06118171418897658,0.05715000516159496,0.7755123742010263,0.18828515434663198,-0.046485302691465676
0.0,-0.07983681213091869,0.0,0.0,0.13395099082489034,0.013039016163777999,0.021733090888194046,0.21333439558005793,0.002371358500262337,0.1271690638518139,-0.005887797903128346,0.05405573543666914,0.02808048778571299,0.04855438559433294,0.04148962599340454,0.7911459731889676,0.1476083637817009,-0.0403530012917733
0.0,-0.07982504739208597,0.0,0.0,0.1209164452267382,0.0071130077678385195,0.019711946942902427,0.21169536902027425,0.0020876948357809746,0.12361049410846574,-0.00508921066717899,0.053091381484248294,0.03065273039606497,0.046674195027526545,0.04243020602270088,0.7811829631747975,0.14937162005390592,-0.03995349450902459
0.0,-0.08094821998122746,0.0,0.0,0.12178008671544398,0.008090511103857835,0.019077816859535475,0.21119412268801274,0.0021431844880337083,0.12739472073023997,-0.004787066786242764,0.051099137624370544,0.028793309596064895,0.04687072739198388,0.04431245498107555,0.791507139794147,0.15051611789021396,-0.039726422256388075
0.0,-0.08148481713958655,0.0,0.0,0.12936116697144265,0.006943785511911088,0.022650935477181607,0.21033831731546146,0.0020391184688592122,0.12305792677646894,-0.005704075257116686,0.052161952384342306,0.0236594650452759,0.04597798020898114,0.04293119287868958,0.7903236304933268,0.14444427464303886,-0.03870886773895049
0.0,-0.07932688942637509,0.0,0.0,0.11791761566958843,0.008429651667189805,0.0202907712757864,0.21246437223495548,0.0024822788848842103,0.12562550178578355,-0.004816573173300895,0.05184281776359096,0.030664346954441188,0.04577128213755862,0.04295649937259693,0.7917514026609686,0.1534361157204252,-0.04000738657115792
0.0,0.18484358124289305,0.0,0.0,0.1309001418254835,0.014302365961012063,0.016473936701587876,0.2369951637348684,0.0038974176739680743,0.14651934020622828,0.0008046983907376903,0.06441492889627454,0.03173266362450845,0.05713061758159676,0.055600032127430185,0.7711133178872046,0.16014153403231288,-0.048910003517233
